RegionName,State,Median_Household_Income_2020,1/31/2020,Ratio_Income_to_House,Rank
Hodgeman County,KS,60414,26757.84736,2.257804941749993,1
Clark County,KS,58365,26291.68662,2.2199032281026025,2
Wallace County,KS,57386,26656.45185,2.1527996420123707,3
Stafford County,KS,55004,26052.60787,2.111266567802527,4
Rawlins County,KS,54417,29023.74176,1.8749133192397864,5
Edwards County,KS,51756,28235.50759,1.833011141557452,6
McDowell County,WV,26582,14611.87731,1.8192049820872744,7
Hamilton County,KS,61342,33909.74773,1.8089783648178144,8
Trego County,KS,60246,34257.26519,1.758634253664427,9
Lincoln County,KS,50231,29609.92376,1.6964244962986692,10
Republic County,KS,52537,31465.37346,1.6696766706674264,11
Rush County,KS,50673,30376.00557,1.6681916877854983,12
Lane County,KS,60530,36888.11636,1.6409078579473446,13
Comanche County,KS,49314,30061.93581,1.6404133224047357,14
Ness County,KS,55311,33858.31055,1.6336018868490176,15
Woodson County,KS,45357,27802.44719,1.6314031527524682,16
Gove County,KS,57676,36408.67986,1.5841277470586104,17
Russell County,KS,56536,36825.92499,1.5352228088052704,18
Jewell County,KS,46688,31057.72826,1.503265132889021,19
Meade County,KS,52590,35448.42789,1.483563676312868,20
Elk County,KS,45974,31468.62129,1.4609473855344746,21
Barber County,KS,52749,36121.11492,1.460336983418894,22
Greeley County,KS,66089,45920.75099,1.4391968462012297,23
Osborne County,KS,47811,33235.2584,1.4385626079561338,24
Allen County,KS,48616,33938.89648,1.432456710212989,25
Wichita County,KS,61326,43731.3774,1.4023340595716065,26
Morton County,KS,56878,40782.62351,1.3946626063929746,27
Harper County,KS,48275,35060.2548,1.3769152641754332,28
Edwards County,IL,55832,40661.96427,1.3730768053719506,29
Stanton County,KS,68439,49870.89751,1.3723234073795596,30
Harper County,OK,57833,42852.26716,1.349590204505763,31
Neosho County,KS,56085,41575.16923,1.349002326117531,32
Smith County,KS,49114,36830.09629,1.3335289599374545,33
Labette County,KS,50222,38366.94923,1.3089912283338458,34
Ellsworth County,KS,53443,40842.58746,1.3085116130886776,35
Bertie County,NC,41889,32207.00563,1.3006176507443297,36
Pawnee County,KS,53821,41747.69601,1.289196893335336,37
Jefferson County,OK,43014,33376.45043,1.288752981393654,38
Gallatin County,IL,44282,34483.93632,1.28413414260707,39
Wilson County,KS,50472,39475.70811,1.2785584455979504,40
Lamb County,TX,48123,38223.31073,1.258996122547546,41
Sheridan County,KS,58186,46389.54628,1.2542912070921854,42
Marion County,KS,53709,42962.64037,1.2501326626448215,43
Phillips County,AR,35167,28289.47699,1.243112412874622,44
Cimarron County,OK,50804,40883.41477,1.2426554945522716,45
Clay County,KS,53119,43527.89386,1.2203439056998289,46
Harmon County,OK,40246,33066.6878,1.21711615760923,47
Phillips County,KS,56047,46741.93748,1.1990731026924475,48
Wyoming County,WV,39143,33036.71047,1.1848334608115723,49
Cloud County,KS,55001,46435.18808,1.1844681215728587,50
Greenwood County,KS,50399,42581.89526,1.1835781308527882,51
Washington County,KS,51751,43781.56346,1.1820272258500109,52
Perry County,IL,55132,46708.09193,1.1803522199670382,53
Rice County,KS,59659,50595.34435,1.1791401119300813,54
Pratt County,KS,62958,53448.49451,1.1779190522984855,55
Brown County,KS,49483,42572.01829,1.162336247788923,56
Dillon County,SC,40930,35262.752,1.160714852884993,57
Saline County,IL,45793,39611.13668,1.1560637698923009,58
Lawrence County,IL,47408,41218.91234,1.150151649052465,59
Winkler County,TX,77960,69389.87745,1.1235068120155616,60
Alexander County,IL,38315,34219.70307,1.1196765770182937,61
Castro County,TX,55139,49538.80352,1.113046664070905,62
Anderson County,KS,53936,48467.31214,1.1128324971725985,63
Decatur County,KS,48189,43462.86478,1.1087396158518936,64
Stevens County,KS,66592,60064.89326,1.108667582438654,65
Greene County,IL,51242,46336.18918,1.1058742832938337,66
Chautauqua County,KS,43155,39368.39982,1.0961837462866937,67
Baylor County,TX,44392,40503.67404,1.095999339619414,68
Cheyenne County,KS,50623,47280.61749,1.0706924462377618,69
Beaver County,OK,61477,57615.88506,1.0670147640009193,70
Grundy County,MO,45363,42557.19869,1.065930122197148,71
Dewey County,OK,56711,53258.94298,1.064816476385878,72
Claiborne Parish,LA,37407,35203.36325,1.0625973357815464,73
Cumberland County,IL,68683,64684.37261,1.0618175183379892,74
Scott County,IL,59285,55893.01321,1.0606871341370647,75
Cherokee County,KS,48336,45581.51329,1.0604299092150653,76
Hutchinson County,TX,62536,59080.64349,1.0584854244281352,77
Tillman County,OK,41610,39441.88336,1.0549699064877514,78
Leslie County,KY,39098,37166.50179,1.0519687922450556,79
Kinney County,TX,62557,59613.44611,1.0493773482675115,80
Woodruff County,AR,37634,36052.70745,1.0438605769675697,81
Kiowa County,KS,56664,54740.6966,1.0351347995085616,82
Stewart County,GA,40205,38846.74143,1.0349645432280985,83
Graham County,KS,47104,45534.35964,1.0344715588933227,84
Calhoun County,AR,50865,49452.85416,1.0285553961239757,85
Gray County,TX,54141,52668.83403,1.0279513681499284,86
Mason County,IL,53503,52127.80199,1.0263812775045418,87
Wilbarger County,TX,51774,50606.3554,1.0230730822397853,88
Edgar County,IL,52668,51703.11144,1.0186620985299835,89
Alfalfa County,OK,51157,50501.67437,1.0129763149078734,90
Bourbon County,KS,49821,49187.16721,1.012886141364757,91
Collingsworth County,TX,47885,47608.5692,1.005806324463118,92
Marshall County,KS,56429,56198.04197,1.0041097166716821,93
White County,IL,46080,46031.89457,1.00104504562433,94
Menifee County,KY,40773,40760.88516,1.000297217294287,95
Nuckolls County,NE,60636,60621.24286,1.0002434318285767,96
Garza County,TX,50934,51268.72164,0.9934712310100033,97
Clay County,IL,59602,60037.79662,0.9927412955748808,98
Vermilion County,IL,49678,50293.03353,0.9877709995434432,99
Towner County,ND,57509,58285.22781,0.9866822548497131,100
Trigg County,KY,50258,51068.2233,0.9841344921040165,101
Pope County,IL,49071,49961.64254,0.9821734735945292,102
Bent County,CO,50688,52034.42996,0.9741242488668554,103
Union County,SC,46567,48074.96138,0.9686331234240505,104
Hamilton County,IL,49302,50955.43138,0.9675514202270306,105
Norton County,KS,47512,49161.15854,0.9664540342624726,106
Rooks County,KS,51376,53162.15151,0.9664018204819265,107
Monroe County,AR,35833,37141.19954,0.9647776712598873,108
Floyd County,TX,44256,45906.24529,0.9640518347868567,109
Cameron County,PA,46151,48167.3883,0.958137894306385,110
Mitchell County,KS,53745,56131.07019,0.957491097498706,111
Marion County,IL,52019,54568.62748,0.9532766793349444,112
Twiggs County,GA,46444,48724.30704,0.9531998056303194,113
McKean County,PA,52359,54968.50817,0.9525272150022768,114
Pembina County,ND,61595,65188.23422,0.9448790987669125,115
Gogebic County,MI,48975,52122.56355,0.9396122650993439,116
Allendale County,SC,32701,34851.74467,0.9382887516718399,117
Kiowa County,OK,40112,42812.33388,0.9369262631752605,118
Lafayette County,AR,40007,42752.10152,0.9357902553932747,119
Childress County,TX,45473,48648.30904,0.9347293029776396,120
Haskell County,TX,44847,48069.44404,0.9329627353851127,121
Marlboro County,SC,38877,41806.2422,0.9299328988722168,122
Lewis County,KY,39288,42290.25323,0.929008388441849,123
Fayette County,IL,49030,52876.22362,0.9272598654616251,124
Sullivan County,MO,43387,46944.05502,0.9242277852118963,125
Wabash County,IL,56190,60820.46365,0.9238666828216461,126
Upton County,TX,59593,64617.47243,0.9222428200755918,127
Coffey County,KS,59142,64501.06154,0.9169151419829484,128
Taylor County,IA,70519,76935.92317,0.9165939277049947,129
Luce County,MI,48764,53234.40358,0.9160241633348642,130
Morris County,KS,53793,58807.60041,0.9147287021568851,131
Montgomery County,IL,59497,65180.88422,0.9127982952668204,132
Marion County,SC,38498,42249.62784,0.9112032926252635,133
Cowley County,KS,51398,56442.57291,0.9106246818683518,134
Sherman County,KS,52718,57902.14722,0.9104670989090826,135
Barton County,KS,51149,56261.09349,0.9091362578847025,136
Letcher County,KY,36259,40073.78483,0.904805976121722,137
Chase County,KS,57338,63708.09224,0.9000112542060952,138
Ouachita County,AR,46374,51696.83688,0.897037474606899,139
Shackelford County,TX,64931,72604.74274,0.8943079687303634,140
Forest County,PA,40667,45577.66463,0.8922572126091841,141
Montgomery County,KS,44071,49419.09607,0.8917807791865587,142
Fulton County,KY,36421,40880.08831,0.8909227329406423,143
Stark County,IL,54219,60947.38939,0.8896033208749059,144
Breathitt County,KY,33852,38112.17232,0.8882201653521492,145
Atchison County,KS,56691,63850.72706,0.8878677285338965,146
Dallas County,AR,34649,39229.2985,0.8832429160057502,147
Franklin County,IL,49834,56584.14119,0.8807061298794981,148
Warren County,GA,40422,46042.8916,0.8779205344262088,149
Doniphan County,KS,57012,65022.36669,0.8768059808067253,150
Jackson County,OK,56779,64765.47163,0.8766862738894873,151
Jefferson County,IL,58114,66384.77307,0.8754115938412743,152
Logan County,KS,56833,64948.21546,0.8750509863508419,153
Halifax County,NC,41098,47094.24034,0.8726757179495891,154
Willacy County,TX,40190,46072.36085,0.8723234333671008,155
Brown County,IL,52277,60020.86344,0.8709804725195069,156
Calhoun County,GA,37984,43680.54647,0.8695861904128783,157
Nowata County,OK,45719,52631.11942,0.8686685843627834,158
Fisher County,TX,52828,60909.30213,0.8673223654286515,159
Ontonagon County,MI,43309,50199.77525,0.862732946199794,160
Mississippi County,AR,47892,55551.32148,0.8621217051918816,161
Nemaha County,KS,62744,73133.88466,0.8579333682560054,162
Haskell County,KS,66053,77082.28945,0.8569153883635718,163
Greene County,PA,59324,69308.01966,0.8559471225843995,164
Quay County,NM,38389,45083.15432,0.851515395917399,165
Dawson County,TX,47233,55510.18683,0.8508888673830465,166
Crosby County,TX,42804,50351.05263,0.8501113236805831,167
Clay County,AR,43723,51488.66158,0.8491772490932945,168
Ellis County,OK,56763,67015.26876,0.8470159271207852,169
Major County,OK,54851,64870.53586,0.8455456591013274,170
Morgan County,KY,38274,45298.15019,0.8449351648900081,171
Crawford County,IL,57632,68408.94305,0.842462950463609,172
McCreary County,KY,31453,37387.86854,0.8412621855228123,173
Cass County,IL,54205,64587.80945,0.8392450597347205,174
Webster County,WV,34396,41039.39908,0.8381214338190061,175
Henderson County,IL,58577,69919.60368,0.8377764878086048,176
Hertford County,NC,46632,55748.39147,0.8364725648648388,177
Okmulgee County,OK,50442,60608.50559,0.8322594247947039,178
Greer County,OK,42010,50525.41478,0.8314627437087218,179
Allen Parish,LA,49671,59898.7526,0.8292493222972392,180
Sumner County,KS,56609,68361.42287,0.8280839927461856,181
Warren County,IL,57964,70408.8293,0.823249023968646,182
Wheeler County,TX,49838,60552.32253,0.8230567865552688,183
Anson County,NC,40818,49720.38275,0.8209510414519084,184
Hooker County,NE,53234,64905.40872,0.820178180059691,185
Richland County,IL,56900,69488.87664,0.818836089332412,186
Crittenden County,KY,46844,57221.49869,0.8186433608420401,187
Fulton County,IL,48828,59828.88582,0.8161275165127252,188
Macon County,IL,57601,70735.08237,0.8143201092026946,189
Pike County,KY,38917,47802.90225,0.8141137497566897,190
Boone County,WV,49076,60396.75435,0.8125602199681777,191
Boyd County,KY,54694,67340.26206,0.8122035514395206,192
Runnels County,TX,50972,62765.29736,0.8121048117981864,193
Caddo County,OK,48380,59615.96922,0.8115275258121518,194
Calloway County,KY,47438,58456.05012,0.811515658389818,195
Webster County,KY,52901,65226.11224,0.811040213547457,196
Lee County,AR,32502,40134.09093,0.8098352110849718,197
Bradley County,AR,41578,51379.98555,0.8092256071099655,198
Coleman County,TX,43623,53930.15747,0.808879522079393,199
Schuyler County,IL,53686,66504.30516,0.8072560095295942,200
Franklin Parish,LA,42706,53071.36148,0.8046901155172701,201
Jefferson County,AR,40588,50654.46721,0.8012718766092811,202
Falls County,TX,44590,55713.30921,0.8003473610215299,203
Ashley County,AR,44677,55983.29752,0.7980415941743905,204
Greenlee County,AZ,67530,84641.80912,0.7978326633385172,205
Nelson County,ND,53008,66677.13165,0.7949952058263142,206
Cheyenne County,CO,56383,70978.67849,0.7943653108157493,207
Iron County,MI,45098,56775.90403,0.7943158417375534,208
Oscoda County,MI,43683,55040.27245,0.7936552283545246,209
Richardson County,NE,51874,65461.11882,0.7924398625486249,210
Muhlenberg County,KY,45599,57570.65038,0.7920528897801207,211
Sargent County,ND,68769,86839.35109,0.7919105697683997,212
Woods County,OK,52504,66379.33147,0.7909690989239485,213
Eddy County,ND,54285,68688.99451,0.7903012758775642,214
Mercer County,MO,45934,58174.36368,0.7895917908560095,215
Macon County,GA,35997,45601.33944,0.7893847075997203,216
Blaine County,OK,55643,70779.50097,0.7861456952569413,217
Scott County,KS,68514,87188.02016,0.7858189677236501,218
McDonough County,IL,52155,66603.02381,0.7830725546152948,219
Hancock County,IL,54076,69133.22346,0.7821998930989815,220
Red River County,TX,46727,59809.04922,0.7812697344196303,221
Washita County,OK,51270,65634.41895,0.7811450275663634,222
Randolph County,IN,67178,86054.27261,0.7806468866973321,223
Grant County,OK,51399,65864.37475,0.78037634449722,224
Furnas County,NE,50762,65364.0018,0.7766048375575438,225
Desha County,AR,37421,48297.8862,0.7747958129066113,226
Jefferson County,GA,40333,52152.20407,0.773370957550788,227
Kingman County,KS,58678,76002.41974,0.7720543661732632,228
Knox County,IL,52881,68522.92971,0.7717270733140111,229
Dallas County,AL,37679,48877.8695,0.7708805720347529,230
Fayette County,AL,45937,59663.54214,0.7699341734054143,231
Red River Parish,LA,42135,54818.12943,0.7686325753563751,232
Elk County,PA,52952,68982.71824,0.7676125463159191,233
Pocahontas County,IA,56360,73565.33238,0.7661217339286083,234
Massac County,IL,49054,64115.29011,0.7650905098587255,235
Logan County,IL,65255,85479.24204,0.7634017153482003,236
Ottawa County,KS,60560,79712.1294,0.7597338128568423,237
Reeves County,TX,64863,85550.37304,0.7581848879802383,238
Atchison County,MO,53603,70711.55713,0.7580514724269656,239
Choctaw County,OK,41622,54989.58941,0.7569069063176335,240
Wilkinson County,GA,44068,58301.80939,0.7558599031672351,241
Allegany County,NY,53371,70661.10312,0.7553094650866526,242
Clark County,IL,59633,78967.82622,0.7551556482492725,243
Ochiltree County,TX,71477,94989.3581,0.752473765795455,244
Hardin County,IL,39674,52731.39118,0.7523791637617098,245
Clinch County,GA,43088,57269.09989,0.752377810769884,246
Eastland County,TX,50317,67009.37832,0.7508948935433132,247
Bailey County,TX,48259,64378.90256,0.7496089259213989,248
Winn Parish,LA,42991,57391.29127,0.74908577675569,249
Grant County,KS,67764,90478.46253,0.7489517185101531,250
Mingo County,WV,32955,44061.85469,0.7479258472403627,251
Audubon County,IA,56338,75460.40338,0.7465902311215553,252
Jackson County,AR,40789,54680.5132,0.7459513017152882,253
Sutton County,TX,64612,86637.73546,0.7457720317474236,254
Whiteside County,IL,64413,86371.73809,0.7457647770487282,255
Cambria County,PA,48653,65256.47553,0.7455658554166479,256
Kay County,OK,50256,67522.31205,0.7442873099900021,257
Calhoun County,IA,62000,83315.62078,0.7441581712955702,258
Wayne County,IL,49649,66801.39374,0.7432329959048546,259
Mitchell County,TX,46156,62145.56294,0.742707891222459,260
Harlan County,KY,30745,41462.63628,0.7415109785199602,261
Jackson Parish,LA,41940,56579.2482,0.7412611749761637,262
Christian County,IL,56656,76552.46719,0.7400937171545653,263
Union County,KY,53064,71738.25269,0.7396890502658827,264
Seminole County,OK,42418,57372.60813,0.7393423688162388,265
Jim Hogg County,TX,41620,56456.13326,0.7372095394547394,266
Marshall County,IL,54022,73496.88397,0.7350243586115941,267
McCulloch County,TX,47617,64792.39088,0.7349165442619642,268
Bureau County,IL,57728,78610.82444,0.7343517945682037,269
Dunklin County,MO,42512,57915.83434,0.7340306927191891,270
Schuylkill County,PA,52307,71264.58434,0.7339830925056091,271
Chattahoochee County,GA,51811,70712.03775,0.7327041003000935,272
Floyd County,KY,35087,47905.04238,0.7324281173091826,273
Randolph County,GA,36064,49240.8068,0.7324006722001963,274
Emmons County,ND,49972,68240.19504,0.7322956795581866,275
Lee County,IA,58619,80056.65126,0.7322189858981618,276
Meigs County,OH,44622,60966.68184,0.7319079643715116,277
Starr County,TX,35716,48827.97295,0.731465957773289,278
Carlisle County,KY,46935,64243.94941,0.7305746366940239,279
Shelby County,IL,64508,88310.51664,0.7304679267472577,280
Arkansas County,AR,51186,70117.1874,0.7300064634366666,281
Estill County,KY,39719,54486.37518,0.7289712312258831,282
Clarion County,PA,52642,72257.74097,0.7285309406760436,283
Linn County,MO,47506,65251.57416,0.7280437385849574,284
Carson County,TX,66597,91563.81182,0.7273288286743587,285
Martin County,NC,42264,58178.75204,0.7264507834568533,286
Ballard County,KY,48623,66996.33311,0.7257561383272547,287
Okfuskee County,OK,45823,63250.01366,0.7244741518368868,288
Osceola County,IA,63695,88012.17416,0.7237066986233851,289
Hughes County,OK,39333,54417.33432,0.722802770321367,290
Ida County,IA,56096,77734.37093,0.721637022707942,291
Prairie County,AR,48478,67182.18654,0.721590089526729,292
Hansford County,TX,61059,84628.42936,0.7214951342209337,293
Carroll County,MO,51891,71957.23668,0.7211366416245766,294
Caldwell Parish,LA,42490,59294.07741,0.7165977085062804,295
Jasper County,IL,57969,81105.48974,0.7147358358334475,296
Coahoma County,MS,30047,42066.28675,0.714277449268802,297
Avoyelles Parish,LA,40448,56723.35438,0.7130748955541582,298
Mineral County,NV,50069,70224.51671,0.7129846148570241,299
Atkinson County,GA,39633,55598.91911,0.7128375989034582,300
Wabaunsee County,KS,64886,91096.63746,0.7122765648566454,301
Gray County,KS,72095,101271.7517,0.7118964448602503,302
Lee County,VA,38229,53753.53109,0.7111904878582369,303
Boyd County,NE,51082,71901.75289,0.7104416505415185,304
Hettinger County,ND,53222,74925.56133,0.7103316819421686,305
Lincoln County,OK,56957,80218.78745,0.7100207047569876,306
Walsh County,ND,57557,81075.88731,0.7099151413530178,307
Vinton County,OH,49778,70144.76727,0.7096466627139185,308
Holmes County,MS,30003,42330.45344,0.7087805010765319,309
Jefferson County,NE,55414,78245.37221,0.7082080183768098,310
Brunswick County,VA,45556,64408.9656,0.7072928368841868,311
Bamberg County,SC,39969,56516.05815,0.7072149280814625,312
Palo Alto County,IA,63164,89346.0707,0.706958901551336,313
Livingston County,KY,52994,74998.73232,0.7065986098790104,314
Stephenson County,IL,57952,82158.71482,0.7053664377171182,315
Hardin County,IA,58502,83149.00538,0.7035802741432624,316
Clearfield County,PA,48794,69359.71486,0.703491934741786,317
Douglas County,IL,63003,89569.70574,0.7033963043585634,318
Rockcastle County,KY,42205,60002.84583,0.7033833048448263,319
Robertson County,KY,49529,70472.18803,0.7028162653175393,320
Pushmataha County,OK,38912,55549.9399,0.700486806467274,321
Washington County,NC,38704,55265.55565,0.7003277094527864,322
Fairfield County,SC,45648,65181.21196,0.700324504981788,323
Putnam County,IL,70070,100086.3769,0.7000952794006075,324
Turner County,GA,46042,65856.20278,0.6991292855709953,325
Webster Parish,LA,41747,59771.38793,0.6984445475633111,326
Arenac County,MI,50286,72052.70773,0.6979057634923945,327
Treutlen County,GA,40834,58515.36624,0.697833793477766,328
Wayne County,IA,52016,74646.0357,0.6968353980518218,329
Swisher County,TX,39897,57263.96631,0.6967208625406164,330
Monroe County,KY,38449,55224.53632,0.6962303816768379,331
Venango County,PA,52559,75498.35737,0.6961608415189815,332
Emmet County,IA,57652,82908.62427,0.6953679488427,333
Stephens County,OK,52905,76088.512,0.695308642650286,334
Dallam County,TX,55253,79596.83927,0.6941607293296735,335
Chariton County,MO,60521,87190.08072,0.6941271243268554,336
Lawrence County,AR,41188,59348.82784,0.6939985421622777,337
Perry County,KY,35555,51254.93103,0.6936893540874988,338
Jones County,NC,44972,64841.66941,0.6935663502991849,339
Macon County,AL,37736,54486.8415,0.6925708842932288,340
Harrison County,MO,43642,63073.11624,0.6919271252420364,341
Thayer County,NE,55775,80682.68463,0.6912883508497106,342
Parmer County,TX,61989,89710.63582,0.6909883029296314,343
Love County,OK,54219,78596.92776,0.6898361239457179,344
Union County,IL,55736,80796.40969,0.6898326325866225,345
Bladen County,NC,43664,63417.20818,0.6885197449258007,346
Kearny County,KS,66713,97033.46814,0.6875256679864973,347
Pike County,IL,48815,71065.3934,0.6869025507990785,348
Scott County,MS,42069,61354.70121,0.6856687290515777,349
Little River County,AR,47125,68737.15807,0.6855826066013555,350
Dickenson County,VA,38394,56020.11486,0.6853609653595059,351
Kossuth County,IA,65006,94914.2674,0.6848917637012705,352
Lincoln County,AR,47903,70129.04118,0.683069370320457,353
Fremont County,IA,62234,91159.4478,0.6826939116232777,354
Hempstead County,AR,42790,62744.84291,0.681968397966621,355
Wirt County,WV,49504,72700.90629,0.6809268622117476,356
San Augustine County,TX,45781,67260.49323,0.6806521600049825,357
Traverse County,MN,56085,82487.60673,0.679920320437693,358
Morehouse Parish,LA,36290,53380.53024,0.6798358846725461,359
Coke County,TX,51050,75096.8493,0.679788839023903,360
Washington County,IL,69386,102210.6077,0.6788532184805707,361
Noble County,OK,56632,83545.70028,0.6778565480952361,362
Jackson County,IL,45608,67306.00794,0.6776215288337601,363
Vermillion County,IN,52433,77442.78435,0.6770546854698671,364
Thomas County,KS,65158,96369.63933,0.6761258053159095,365
Lake County,TN,32163,47607.1762,0.6755914248070861,366
Carter County,KY,44720,66202.13696,0.6755068952988673,367
Webster County,NE,52115,77223.15458,0.674862355512957,368
Randolph County,IL,56867,84358.3065,0.6741126316944259,369
Calhoun County,WV,41726,61998.61204,0.6730150664192192,370
Wilcox County,GA,40856,60727.10585,0.6727802918999144,371
Coal County,OK,41162,61266.9687,0.6718465247000216,372
Knott County,KY,33253,49502.38714,0.6717453828227646,373
Crane County,TX,67547,100602.2851,0.6714261006383443,374
Macoupin County,IL,53312,79411.95096,0.6713347217329214,375
Dooly County,GA,45112,67270.58758,0.6706051132131348,376
Monona County,IA,58079,86617.33661,0.6705239652138503,377
Terry County,TX,47292,70536.28687,0.6704634181717029,378
Jefferson County,PA,52856,78903.94776,0.6698777627802688,379
Ben Hill County,GA,39305,58679.83382,0.6698212561502445,380
Osceola County,MI,51474,77079.20015,0.6678066183851027,381
Dickinson County,KS,56755,85202.32439,0.6661203248424664,382
Irwin County,GA,47492,71327.5617,0.6658295737032042,383
Paulding County,OH,62062,93404.47126,0.664443566381792,384
Garfield County,OK,61501,92575.61777,0.664332590821014,385
Washington County,MS,35344,53207.89777,0.6642622896469303,386
Watonwan County,MN,60656,91384.80163,0.6637427550106726,387
Logan County,WV,38571,58162.97587,0.6631538263483973,388
Reno County,KS,57611,86899.45228,0.6629616008898509,389
Franklin County,IA,59596,89905.01288,0.6628773868209695,390
Richmond County,NC,42335,63945.00358,0.6620532900124986,391
Clay County,TX,62763,94990.59167,0.6607285931857382,392
Moultrie County,IL,61022,92396.19283,0.6604384675489231,393
Mercer County,IL,62857,95185.18496,0.6603653712120706,394
Frio County,TX,47007,71254.18739,0.6597085970921771,395
Caldwell County,KY,47670,72409.67238,0.6583374628438002,396
Hitchcock County,NE,48475,73661.04484,0.6580818953259908,397
Keokuk County,IA,54790,83281.2629,0.6578910800835129,398
Iroquois County,IL,53633,81538.66813,0.6577615409966103,399
Jack County,TX,56028,85215.81189,0.6574836143358371,400
Livingston County,IL,66274,100801.4551,0.6574706678018976,401
Tyler County,WV,46693,71108.48372,0.6566445739985186,402
McHenry County,ND,59052,89949.28403,0.6565032800072639,403
Scurry County,TX,57158,87080.98083,0.6563775402528387,404
Schoolcraft County,MI,49684,75757.21984,0.6558318811716308,405
Louisa County,IA,72404,110495.2225,0.6552681497157038,406
Ritchie County,WV,45066,68818.5523,0.6548524851778958,407
Washington County,GA,43309,66148.52814,0.6547235625309562,408
Blackford County,IN,49105,75042.32652,0.6543640406312925,409
Appanoose County,IA,49737,76086.50059,0.6536902027866018,410
Scotland County,MO,47740,73089.6437,0.6531705120352091,411
Foster County,ND,63234,96852.82043,0.6528875433803409,412
Yoakum County,TX,67132,102890.3222,0.6524617531035393,413
Montgomery County,IA,54767,83966.05322,0.6522516886259335,414
Wells County,ND,56827,87371.84753,0.6504040100615691,415
Lee County,IL,64310,98990.06943,0.6496611263160723,416
Elliott County,KY,35030,53934.94922,0.6494861032892245,417
Pawnee County,OK,51960,80120.25158,0.648525172791276,418
Noxubee County,MS,35880,55376.63746,0.6479266644876563,419
Saline County,MO,52850,81700.05876,0.6468783597237158,420
Hampton County,SC,43614,67555.1416,0.645605929719493,421
Fayette County,WV,41964,65000.82263,0.6455918294891277,422
Dickey County,ND,60682,94104.24168,0.6448380956763691,423
Hickman County,KY,46553,72218.63114,0.6446120518367943,424
Evans County,GA,51018,79225.04669,0.6439630158834558,425
Union County,NM,42676,66321.5144,0.6434714343615773,426
Webster County,IA,58355,90728.07395,0.6431857027204091,427
Crawford County,KS,46714,72659.33801,0.6429180512705857,428
Butler County,AL,42268,65828.5454,0.6420922677717257,429
Henry County,VA,41706,64961.18882,0.6420141126967756,430
Garvin County,OK,47391,73839.35131,0.6418122472533406,431
Morris County,TX,45122,70383.82225,0.641084819743503,432
Lauderdale County,TN,43386,67680.61869,0.641040239285082,433
Nolan County,TX,41720,65148.66872,0.6403814662630607,434
Monroe County,IA,58297,91065.36869,0.6401665181684117,435
Williamson County,IL,59174,92491.60638,0.6397769734572968,436
Zavala County,TX,34898,54705.81968,0.6379211609319588,437
Ford County,IL,58478,91704.74558,0.6376769231531845,438
Concho County,TX,47412,74380.09865,0.6374285710899632,439
Stephens County,TX,48911,76808.9793,0.6367875272624538,440
Franklin County,NE,49104,77139.72054,0.636559215618854,441
Miller County,GA,51855,81465.16377,0.6365297459709508,442
Clay County,WV,36537,57576.01201,0.6345871956823639,443
Terrell County,GA,39433,62184.34078,0.6341307072709632,444
Hickman County,TN,53738,84960.77301,0.6325036613505737,445
Calhoun County,IL,61648,97659.66755,0.6312534288368055,446
Telfair County,GA,38161,60504.55458,0.6307128490557347,447
Bell County,KY,30202,47939.89231,0.6299972433125393,448
Jackson County,KY,35889,57045.80445,0.6291260215544212,449
Lake County,MI,39971,63557.9173,0.6288909658781409,450
Deuel County,NE,51261,81577.02664,0.6283754398921054,451
Wright County,IA,57133,90982.51668,0.6279558104657168,452
Clare County,MI,43726,69652.11319,0.6277770766368904,453
Sac County,IA,54107,86202.70479,0.627671720183387,454
Sheridan County,NE,52051,82930.06541,0.6276493301031872,455
Clarke County,IA,69923,111532.5695,0.6269289797004094,456
Yellow Medicine County,MN,62290,99404.2299,0.6266332938011121,457
Breckinridge County,KY,50292,80281.68956,0.6264442150586946,458
Leflore County,MS,34818,55648.70953,0.6256748861575983,459
Bond County,IL,58209,93077.28072,0.6253835474105373,460
Monroe County,MS,49114,78684.44042,0.624189480637346,461
Cattaraugus County,NY,51824,83038.2015,0.6240982952888257,462
Adams County,IA,56291,90336.0269,0.6231290209642816,463
Murray County,OK,55318,88872.63974,0.622441284087372,464
Greenup County,KY,55777,89713.4386,0.6217240234062326,465
Dickinson County,MI,59408,95586.15891,0.6215125775263773,466
Nicholas County,KY,48290,77702.23802,0.6214750209327368,467
Brooke County,WV,50381,81170.82,0.6206787118819299,468
Edgecombe County,NC,45156,72754.96676,0.6206586575588452,469
Jefferson County,OH,49642,80020.21977,0.6203682037200684,470
Eureka County,NV,68806,110946.7903,0.6201711632571673,471
Reynolds County,MO,39089,63107.81233,0.619400333442045,472
Fayette County,IN,53616,86737.73144,0.6181392931297536,473
Northampton County,NC,41630,67381.49667,0.617825398030002,474
Pawnee County,NE,49089,79505.56732,0.6174284601029623,475
Braxton County,WV,47959,77784.52941,0.6165621925564336,476
Miami County,IN,54439,88306.02328,0.616481163775038,477
Seminole County,GA,41778,67825.67257,0.6159614555518443,478
Marinette County,WI,56236,91436.70628,0.6150265280531056,479
Clay County,NE,63427,103208.0286,0.6145549029506412,480
Faribault County,MN,55599,90501.01021,0.6143467334893521,481
Johnson County,IL,51607,84076.80251,0.6138078335443587,482
Hale County,TX,46589,75973.0003,0.6132310138605912,483
